GST-PERP,-0.001025,2022-05-18T20:00:00+00:00
GST-PERP,-0.001069,2022-05-18T21:00:00+00:00
GST-PERP,-0.001039,2022-05-18T22:00:00+00:00
GST-PERP,-0.000985,2022-05-18T23:00:00+00:00
GST-PERP,-0.001021,2022-05-19T00:00:00+00:00
GST-PERP,-0.000994,2022-05-19T01:00:00+00:00
GST-PERP,-0.000994,2022-05-19T02:00:00+00:00
GST-PERP,-0.000945,2022-05-19T03:00:00+00:00
GST-PERP,-0.000915,2022-05-19T04:00:00+00:00
GST-PERP,-0.00093,2022-05-19T05:00:00+00:00
GST-PERP,-0.000959,2022-05-19T06:00:00+00:00
GST-PERP,-0.00092,2022-05-19T07:00:00+00:00
GST-PERP,-0.000907,2022-05-19T08:00:00+00:00
GST-PERP,-0.000953,2022-05-19T09:00:00+00:00
GST-PERP,-0.001005,2022-05-19T10:00:00+00:00
GST-PERP,-0.000999,2022-05-19T11:00:00+00:00
GST-PERP,-0.000916,2022-05-19T12:00:00+00:00
GST-PERP,-0.000751,2022-05-19T13:00:00+00:00
GST-PERP,-0.000744,2022-05-19T14:00:00+00:00
GST-PERP,-0.000662,2022-05-19T15:00:00+00:00
GST-PERP,-0.000608,2022-05-19T16:00:00+00:00
GST-PERP,-0.000586,2022-05-19T17:00:00+00:00
GST-PERP,-0.000532,2022-05-19T18:00:00+00:00
GST-PERP,-0.000549,2022-05-19T19:00:00+00:00
GST-PERP,-0.000547,2022-05-19T20:00:00+00:00
GST-PERP,-0.000475,2022-05-19T21:00:00+00:00
GST-PERP,-0.000474,2022-05-19T22:00:00+00:00
GST-PERP,-0.000502,2022-05-19T23:00:00+00:00
GST-PERP,-0.000665,2022-05-20T00:00:00+00:00
GST-PERP,-0.000653,2022-05-20T01:00:00+00:00
GST-PERP,-0.000601,2022-05-20T02:00:00+00:00
GST-PERP,-0.000621,2022-05-20T03:00:00+00:00
GST-PERP,-0.00063,2022-05-20T04:00:00+00:00
GST-PERP,-0.000627,2022-05-20T05:00:00+00:00
GST-PERP,-0.000576,2022-05-20T06:00:00+00:00
GST-PERP,-0.000659,2022-05-20T07:00:00+00:00
GST-PERP,-0.000678,2022-05-20T08:00:00+00:00
GST-PERP,-0.000737,2022-05-20T09:00:00+00:00
GST-PERP,-0.000605,2022-05-20T10:00:00+00:00
GST-PERP,-0.000516,2022-05-20T11:00:00+00:00
GST-PERP,-0.000534,2022-05-20T12:00:00+00:00
GST-PERP,-0.000558,2022-05-20T13:00:00+00:00
GST-PERP,-0.000558,2022-05-20T14:00:00+00:00
GST-PERP,-0.000532,2022-05-20T15:00:00+00:00
GST-PERP,-0.000459,2022-05-20T16:00:00+00:00
GST-PERP,-0.0005,2022-05-20T17:00:00+00:00
GST-PERP,-0.000559,2022-05-20T18:00:00+00:00
GST-PERP,-0.000579,2022-05-20T19:00:00+00:00
GST-PERP,-0.000573,2022-05-20T20:00:00+00:00
GST-PERP,-0.000547,2022-05-20T21:00:00+00:00
GST-PERP,-0.000575,2022-05-20T22:00:00+00:00
GST-PERP,-0.000583,2022-05-20T23:00:00+00:00
GST-PERP,-0.000602,2022-05-21T00:00:00+00:00
GST-PERP,-0.000566,2022-05-21T01:00:00+00:00
GST-PERP,-0.000611,2022-05-21T02:00:00+00:00
GST-PERP,-0.000584,2022-05-21T03:00:00+00:00
GST-PERP,-0.000428,2022-05-21T04:00:00+00:00
GST-PERP,-0.000478,2022-05-21T05:00:00+00:00
GST-PERP,-0.00049,2022-05-21T06:00:00+00:00
GST-PERP,-0.000511,2022-05-21T07:00:00+00:00
GST-PERP,-0.000509,2022-05-21T08:00:00+00:00
GST-PERP,-0.000449,2022-05-21T09:00:00+00:00
GST-PERP,-0.000433,2022-05-21T10:00:00+00:00
GST-PERP,-0.000469,2022-05-21T11:00:00+00:00
GST-PERP,-0.000455,2022-05-21T12:00:00+00:00
GST-PERP,-0.00038,2022-05-21T13:00:00+00:00
GST-PERP,-0.000236,2022-05-21T14:00:00+00:00
GST-PERP,-0.000232,2022-05-21T15:00:00+00:00
GST-PERP,-0.000248,2022-05-21T16:00:00+00:00
GST-PERP,-0.0002,2022-05-21T17:00:00+00:00
GST-PERP,-0.000305,2022-05-21T18:00:00+00:00
GST-PERP,-0.000337,2022-05-21T19:00:00+00:00
GST-PERP,-0.000308,2022-05-21T20:00:00+00:00
GST-PERP,-0.000326,2022-05-21T21:00:00+00:00
GST-PERP,-0.000312,2022-05-21T22:00:00+00:00
GST-PERP,-0.000298,2022-05-21T23:00:00+00:00
GST-PERP,-0.000265,2022-05-22T00:00:00+00:00
GST-PERP,-0.000238,2022-05-22T01:00:00+00:00
GST-PERP,-0.000218,2022-05-22T02:00:00+00:00
GST-PERP,-0.00025,2022-05-22T03:00:00+00:00
GST-PERP,-0.000258,2022-05-22T04:00:00+00:00
GST-PERP,-0.000224,2022-05-22T05:00:00+00:00
GST-PERP,-0.000317,2022-05-22T06:00:00+00:00
GST-PERP,-0.000421,2022-05-22T07:00:00+00:00
GST-PERP,-0.000432,2022-05-22T08:00:00+00:00
GST-PERP,-0.000426,2022-05-22T09:00:00+00:00
GST-PERP,-0.000396,2022-05-22T10:00:00+00:00
GST-PERP,-0.000329,2022-05-22T11:00:00+00:00
GST-PERP,-0.000298,2022-05-22T12:00:00+00:00
GST-PERP,-0.000317,2022-05-22T13:00:00+00:00
GST-PERP,-0.000283,2022-05-22T14:00:00+00:00
GST-PERP,-0.000209,2022-05-22T15:00:00+00:00
GST-PERP,-0.000212,2022-05-22T16:00:00+00:00
GST-PERP,-0.000203,2022-05-22T17:00:00+00:00
GST-PERP,-0.000188,2022-05-22T18:00:00+00:00
GST-PERP,-0.000174,2022-05-22T19:00:00+00:00
GST-PERP,-0.00012,2022-05-22T20:00:00+00:00
GST-PERP,-9.7e-05,2022-05-22T21:00:00+00:00
GST-PERP,-0.000196,2022-05-22T22:00:00+00:00
GST-PERP,-0.000261,2022-05-22T23:00:00+00:00
GST-PERP,-0.000303,2022-05-23T00:00:00+00:00
GST-PERP,-0.000312,2022-05-23T01:00:00+00:00
GST-PERP,-0.000251,2022-05-23T02:00:00+00:00
